Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2018-03-31,MAURITIUS,RUPEE,MAURITIUS-RUPEE,33.48,null,112,2018,2,2018,1,03,31
2018-03-31,MEXICO,NEW PESO,MEXICO-NEW PESO,18.181,null,113,2018,2,2018,1,03,31
2018-03-31,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,114,2018,2,2018,1,03,31
2018-03-31,MOLDOVA,LEU,MOLDOVA-LEU,16.4,null,115,2018,2,2018,1,03,31
2018-03-31,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2393.84,null,116,2018,2,2018,1,03,31
2018-03-31,MONTENEGRO,EURO,MONTENEGRO-EURO,0.811,null,117,2018,2,2018,1,03,31
2018-03-31,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.198,null,118,2018,2,2018,1,03,31
2018-03-31,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.63,null,119,2018,2,2018,1,03,31
2018-03-31,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,11.823,null,120,2018,2,2018,1,03,31
2018-03-31,NEPAL,RUPEE,NEPAL-RUPEE,103.95,null,121,2018,2,2018,1,03,31
2018-03-31,NETHERLANDS,EURO,NETHERLANDS-EURO,0.811,null,123,2018,2,2018,1,03,31
2018-03-31,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,122,2018,2,2018,1,03,31
2018-03-31,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.381,null,124,2018,2,2018,1,03,31
2018-03-31,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,31.0,null,125,2018,2,2018,1,03,31
2018-03-31,NIGER,CFA FRANC,NIGER-CFA FRANC,529.3,null,126,2018,2,2018,1,03,31
2018-03-31,NIGERIA,NAIRA,NIGERIA-NAIRA,359.0,null,127,2018,2,2018,1,03,31
2018-03-31,NORWAY,KRONE,NORWAY-KRONE,7.83,null,128,2018,2,2018,1,03,31
2018-03-31,OMAN,RIAL,OMAN-RIAL,0.385,null,129,2018,2,2018,1,03,31
2018-03-31,PAKISTAN,RUPEE,PAKISTAN-RUPEE,115.42,null,130,2018,2,2018,1,03,31
2018-03-31,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,131,2018,2,2018,1,03,31
2018-03-31,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,132,2018,2,2018,1,03,31
2018-03-31,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.175,null,133,2018,2,2018,1,03,31
2018-03-31,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5531.0,null,134,2018,2,2018,1,03,31
2018-03-31,PERU,NUEVO SOL,PERU-NUEVO SOL,3.226,null,135,2018,2,2018,1,03,31
2018-03-31,PHILIPPINES,PESO,PHILIPPINES-PESO,52.163,null,136,2018,2,2018,1,03,31
2018-03-31,POLAND,ZLOTY,POLAND-ZLOTY,3.415,null,137,2018,2,2018,1,03,31
2018-03-31,PORTUGAL,EURO,PORTUGAL-EURO,0.811,null,138,2018,2,2018,1,03,31
2018-03-31,QATAR,RIYAL,QATAR-RIYAL,3.64,null,139,2018,2,2018,1,03,31
2018-03-31,ROMANIA,LEU,ROMANIA-LEU,3.774,null,140,2018,2,2018,1,03,31
2018-03-31,RUSSIA,RUBLE,RUSSIA-RUBLE,57.354,null,141,2018,2,2018,1,03,31
2018-03-31,RWANDA,FRANC,RWANDA-FRANC,860.0,null,142,2018,2,2018,1,03,31
2018-03-31,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,19762.055,null,143,2018,2,2018,1,03,31
2018-03-31,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,null,144,2018,2,2018,1,03,31
2018-03-31,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,529.3,null,145,2018,2,2018,1,03,31
2018-03-31,SERBIA,DINAR,SERBIA-DINAR,96.08,null,146,2018,2,2018,1,03,31
2018-03-31,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.46,null,147,2018,2,2018,1,03,31
2018-03-31,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,7725.0,null,148,2018,2,2018,1,03,31
2018-03-31,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.31,null,149,2018,2,2018,1,03,31
2018-03-31,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.811,null,150,2018,2,2018,1,03,31
2018-03-31,SLOVENIA,EURO,SLOVENIA-EURO,0.811,null,151,2018,2,2018,1,03,31
2018-03-31,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.407,null,152,2018,2,2018,1,03,31
2018-03-31,SOMALI,SHILLING,SOMALI-SHILLING,575.0,null,153,2018,2,2018,1,03,31
2018-03-31,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,11.823,null,154,2018,2,2018,1,03,31
2018-03-31,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,133.0,null,155,2018,2,2018,1,03,31
2018-03-31,SPAIN,EURO,SPAIN-EURO,0.811,null,156,2018,2,2018,1,03,31
2018-03-31,SRI LANKA,RUPEE,SRI LANKA-RUPEE,155.6,null,157,2018,2,2018,1,03,31
2018-03-31,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,158,2018,2,2018,1,03,31
2018-03-31,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,29.0,null,159,2018,2,2018,1,03,31
2018-03-31,SURINAME,GUILDER,SURINAME-GUILDER,7.53,null,160,2018,2,2018,1,03,31
2018-03-31,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,11.823,null,161,2018,2,2018,1,03,31
2018-03-31,SWEDEN,KRONA,SWEDEN-KRONA,8.332,null,162,2018,2,2018,1,03,31
2018-03-31,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.953,null,163,2018,2,2018,1,03,31
2018-03-31,SYRIA,POUND,SYRIA-POUND,515.0,null,164,2018,2,2018,1,03,31
2018-03-31,TAIWAN,DOLLAR,TAIWAN-DOLLAR,29.105,null,165,2018,2,2018,1,03,31
2018-03-31,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,8.75,null,166,2018,2,2018,1,03,31
2018-03-31,TANZANIA,SHILLING,TANZANIA-SHILLING,2253.0,null,167,2018,2,2018,1,03,31
2018-03-31,THAILAND,BAHT,THAILAND-BAHT,31.19,null,168,2018,2,2018,1,03,31
2018-03-31,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,null,169,2018,2,2018,1,03,31
2018-03-31,TOGO,CFA FRANC,TOGO-CFA FRANC,529.3,null,170,2018,2,2018,1,03,31
2018-03-31,TONGA,PA'ANGA,TONGA-PA'ANGA,2.105,null,171,2018,2,2018,1,03,31
2018-03-31,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.719,null,172,2018,2,2018,1,03,31
2018-03-31,TUNISIA,DINAR,TUNISIA-DINAR,2.393,null,173,2018,2,2018,1,03,31
2018-03-31,TURKEY,LIRA,TURKEY-LIRA,3.942,null,174,2018,2,2018,1,03,31
2018-03-31,TURKMENISTAN,MANAT,TURKMENISTAN-MANAT,3.491,null,175,2018,2,2018,1,03,31
2018-03-31,UGANDA,SHILLING,UGANDA-SHILLING,3688.0,null,176,2018,2,2018,1,03,31
2018-03-31,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,26.25,null,177,2018,2,2018,1,03,31
2018-03-31,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,null,178,2018,2,2018,1,03,31
2018-03-31,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.712,null,179,2018,2,2018,1,03,31
2018-03-31,URUGUAY,PESO,URUGUAY-PESO,28.35,null,180,2018,2,2018,1,03,31
2018-03-31,UZBEKISTAN,SOM,UZBEKISTAN-SOM,8100.0,null,181,2018,2,2018,1,03,31
2018-03-31,VANUATU,VATU,VANUATU-VATU,105.38,null,182,2018,2,2018,1,03,31
2018-03-31,VENEZUELA,BOLIVAR,VENEZUELA-BOLIVAR,49477.5,null,183,2018,2,2018,1,03,31
2018-03-31,VIETNAM,DONG,VIETNAM-DONG,22793.0,null,184,2018,2,2018,1,03,31
2018-03-31,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.437,null,185,2018,2,2018,1,03,31
2018-03-31,YEMEN,RIAL,YEMEN-RIAL,455.0,null,186,2018,2,2018,1,03,31
2018-03-31,ZAMBIA,KWACHA,ZAMBIA-KWACHA,5455.0,null,187,2018,2,2018,1,03,31
2018-03-31,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,9.451,null,188,2018,2,2018,1,03,31
2018-03-31,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,null,189,2018,2,2018,1,03,31
2017-12-31,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,69.32,null,1,2018,1,2017,4,12,31
2017-12-31,ALBANIA,LEK,ALBANIA-LEK,110.6,null,2,2018,1,2017,4,12,31
2017-12-31,ALGERIA,DINAR,ALGERIA-DINAR,114.659,null,3,2018,1,2017,4,12,31
2017-12-31,ANGOLA,KWANZA,ANGOLA-KWANZA,170.0,null,4,2018,1,2017,4,12,31
2017-12-31,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,null,5,2018,1,2017,4,12,31
2017-12-31,ARGENTINA,PESO,ARGENTINA-PESO,19.16,null,6,2018,1,2017,4,12,31
2017-12-31,ARMENIA,DRAM,ARMENIA-DRAM,485.0,null,7,2018,1,2017,4,12,31
2017-12-31,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.279,null,8,2018,1,2017,4,12,31
2017-12-31,AUSTRIA,EURO,AUSTRIA-EURO,0.833,null,9,2018,1,2017,4,12,31
2017-12-31,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.71,null,10,2018,1,2017,4,12,31
2017-12-31,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,null,11,2018,1,2017,4,12,31
2017-12-31,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,null,12,2018,1,2017,4,12,31
2017-12-31,BANGLADESH,TAKA,BANGLADESH-TAKA,82.0,null,13,2018,1,2017,4,12,31
2017-12-31,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,null,14,2018,1,2017,4,12,31
2017-12-31,BELARUS,NEW RUBLE,BELARUS-NEW RUBLE,1.973,null,15,2018,1,2017,4,12,31
2017-12-31,BELGIUM,EURO,BELGIUM-EURO,0.833,null,16,2018,1,2017,4,12,31
2017-12-31,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,null,17,2018,1,2017,4,12,31
2017-12-31,BENIN,CFA FRANC,BENIN-CFA FRANC,562.33,null,18,2018,1,2017,4,12,31
2017-12-31,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,null,19,2018,1,2017,4,12,31
2017-12-31,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.86,null,20,2018,1,2017,4,12,31
2017-12-31,BOSNIA,HERCEGOVINA-MARKA,BOSNIA-HERCEGOVINA-MARKA,1.63,null,21,2018,1,2017,4,12,31
2017-12-31,BOTSWANA,PULA,BOTSWANA-PULA,9.804,null,22,2018,1,2017,4,12,31
2017-12-31,BRAZIL,REAL,BRAZIL-REAL,3.312,null,23,2018,1,2017,4,12,31
2017-12-31,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.342,null,24,2018,1,2017,4,12,31
2017-12-31,BULGARIA,LEV,BULGARIA-LEV,1.631,null,25,2018,1,2017,4,12,31
2017-12-31,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,562.33,null,26,2018,1,2017,4,12,31
2017-12-31,BURMA,MYANMAR-KYAT,BURMA-MYANMAR-KYAT,1354.0,null,27,2018,1,2017,4,12,31
2017-12-31,BURUNDI,FRANC,BURUNDI-FRANC,1720.0,null,28,2018,1,2017,4,12,31
2017-12-31,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4103.0,null,29,2018,1,2017,4,12,31
2017-12-31,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,567.79,null,30,2018,1,2017,4,12,31
2017-12-31,CANADA,DOLLAR,CANADA-DOLLAR,1.255,null,31,2018,1,2017,4,12,31
2017-12-31,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,92.026,null,32,2018,1,2017,4,12,31
2017-12-31,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,null,33,2018,1,2017,4,12,31
2017-12-31,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,567.79,null,34,2018,1,2017,4,12,31
2017-12-31,CHAD,CFA FRANC,CHAD-CFA FRANC,567.79,null,35,2018,1,2017,4,12,31
2017-12-31,CHILE,PESO,CHILE-PESO,614.23,null,36,2018,1,2017,4,12,31
2017-12-31,CHINA,RENMINBI,CHINA-RENMINBI,6.504,null,37,2018,1,2017,4,12,31
2017-12-31,COLOMBIA,PESO,COLOMBIA-PESO,2981.79,null,38,2018,1,2017,4,12,31
2017-12-31,COMOROS,FRANC,COMOROS-FRANC,411.0,null,39,2018,1,2017,4,12,31
2017-12-31,CONGO,CFA FRANC,CONGO-CFA FRANC,567.79,null,41,2018,1,2017,4,12,31
2017-12-31,"CONGO, DEM. REP",CONGOLESE FRANC,"CONGO, DEM. REP-CONGOLESE FRANC",1580.0,null,40,2018,1,2017,4,12,31
2017-12-31,COSTA RICA,COLON,COSTA RICA-COLON,564.0,null,42,2018,1,2017,4,12,31
2017-12-31,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,562.33,null,43,2018,1,2017,4,12,31
2017-12-31,CROATIA,KUNA,CROATIA-KUNA,6.23,null,44,2018,1,2017,4,12,31
2017-12-31,CUBA,PESO,CUBA-PESO,1.0,null,45,2018,1,2017,4,12,31
2017-12-31,CYPRUS,EURO,CYPRUS-EURO,0.833,null,46,2018,1,2017,4,12,31
2017-12-31,CZECH,KORUNA,CZECH-KORUNA,20.884,null,47,2018,1,2017,4,12,31
2017-12-31,DENMARK,KRONE,DENMARK-KRONE,6.207,null,48,2018,1,2017,4,12,31
2017-12-31,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,null,49,2018,1,2017,4,12,31
2017-12-31,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,48.11,null,50,2018,1,2017,4,12,31
2017-12-31,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,null,51,2018,1,2017,4,12,31
2017-12-31,EGYPT,POUND,EGYPT-POUND,17.73,null,52,2018,1,2017,4,12,31
2017-12-31,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,null,53,2018,1,2017,4,12,31
2017-12-31,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,567.79,null,54,2018,1,2017,4,12,31
2017-12-31,ERITREA,NAKFA,ERITREA-NAKFA,15.0,null,55,2018,1,2017,4,12,31
2017-12-31,ESTONIA,EURO,ESTONIA-EURO,0.833,null,56,2018,1,2017,4,12,31
2017-12-31,ETHIOPIA,BIRR,ETHIOPIA-BIRR,27.2,null,57,2018,1,2017,4,12,31
2017-12-31,EURO ZONE,EURO,EURO ZONE-EURO,0.833,null,58,2018,1,2017,4,12,31
2017-12-31,FIJI,DOLLAR,FIJI-DOLLAR,2.017,null,59,2018,1,2017,4,12,31
2017-12-31,FINLAND,EURO,FINLAND-EURO,0.833,null,60,2018,1,2017,4,12,31
2017-12-31,FRANCE,EURO,FRANCE-EURO,0.833,null,61,2018,1,2017,4,12,31
2017-12-31,GABON,CFA FRANC,GABON-CFA FRANC,567.79,null,62,2018,1,2017,4,12,31
2017-12-31,GAMBIA,DALASI,GAMBIA-DALASI,47.0,null,63,2018,1,2017,4,12,31
2017-12-31,GEORGIA,LARI,GEORGIA-LARI,2.61,null,64,2018,1,2017,4,12,31
2017-12-31,GERMANY FRG,EURO,GERMANY FRG-EURO,0.833,null,65,2018,1,2017,4,12,31
2017-12-31,GHANA,CEDI,GHANA-CEDI,4.52,null,66,2018,1,2017,4,12,31
2017-12-31,GREECE,EURO,GREECE-EURO,0.833,null,67,2018,1,2017,4,12,31
2017-12-31,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,null,68,2018,1,2017,4,12,31
2017-12-31,GUATEMALA,QUETZAL,GUATEMALA-QUETZAL,7.33,null,69,2018,1,2017,4,12,31
2017-12-31,GUINEA,FRANC,GUINEA-FRANC,9004.0,null,70,2018,1,2017,4,12,31
2017-12-31,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,562.33,null,71,2018,1,2017,4,12,31
2017-12-31,GUYANA,DOLLAR,GUYANA-DOLLAR,215.0,null,72,2018,1,2017,4,12,31
2017-12-31,HAITI,GOURDE,HAITI-GOURDE,62.95,null,73,2018,1,2017,4,12,31
2017-12-31,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,23.5,null,74,2018,1,2017,4,12,31
2017-12-31,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.815,null,75,2018,1,2017,4,12,31
2017-12-31,HUNGARY,FORINT,HUNGARY-FORINT,258.45,null,76,2018,1,2017,4,12,31
2017-12-31,ICELAND,KRONA,ICELAND-KRONA,104.09,null,77,2018,1,2017,4,12,31
2017-12-31,INDIA,RUPEE,INDIA-RUPEE,63.75,null,78,2018,1,2017,4,12,31
2017-12-31,INDONESIA,RUPIAH,INDONESIA-RUPIAH,13490.0,null,79,2018,1,2017,4,12,31
2017-12-31,IRAN,RIAL,IRAN-RIAL,36057.0,null,80,2018,1,2017,4,12,31
2017-12-31,IRAQ,DINAR,IRAQ-DINAR,1166.0,null,81,2018,1,2017,4,12,31
2017-12-31,IRELAND,EURO,IRELAND-EURO,0.833,null,82,2018,1,2017,4,12,31
2017-12-31,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.471,null,83,2018,1,2017,4,12,31
2017-12-31,ITALY,EURO,ITALY-EURO,0.833,null,84,2018,1,2017,4,12,31
2017-12-31,JAMAICA,DOLLAR,JAMAICA-DOLLAR,128.0,null,85,2018,1,2017,4,12,31
2017-12-31,JAPAN,YEN,JAPAN-YEN,112.55,null,86,2018,1,2017,4,12,31
2017-12-31,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.471,null,87,2018,1,2017,4,12,31
2017-12-31,JORDAN,DINAR,JORDAN-DINAR,0.708,null,88,2018,1,2017,4,12,31
2017-12-31,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,331.31,null,89,2018,1,2017,4,12,31
2017-12-31,KENYA,SHILLING,KENYA-SHILLING,103.2,null,90,2018,1,2017,4,12,31
2017-12-31,KOREA,WON,KOREA-WON,1065.9301,null,91,2018,1,2017,4,12,31
2017-12-31,KUWAIT,DINAR,KUWAIT-DINAR,0.301,null,92,2018,1,2017,4,12,31
2017-12-31,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.0,null,93,2018,1,2017,4,12,31
2017-12-31,LAOS,KIP,LAOS-KIP,8274.0,null,94,2018,1,2017,4,12,31
2017-12-31,LATVIA,EURO,LATVIA-EURO,0.833,null,95,2018,1,2017,4,12,31
2017-12-31,LEBANON,POUND,LEBANON-POUND,1500.0,null,96,2018,1,2017,4,12,31
2017-12-31,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,12.316,null,97,2018,1,2017,4,12,31
2017-12-31,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,125.17,null,98,2018,1,2017,4,12,31
2017-12-31,LIBYA,DINAR,LIBYA-DINAR,1.357,null,99,2018,1,2017,4,12,31
2017-12-31,LITHUANIA,EURO,LITHUANIA-EURO,0.833,null,100,2018,1,2017,4,12,31
2017-12-31,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.833,null,101,2018,1,2017,4,12,31
2017-12-31,MACAO,MOP,MACAO-MOP,8.0,null,102,2018,1,2017,4,12,31
2017-12-31,MACEDONIA FYROM,DENAR(ARIARY),MACEDONIA FYROM-DENAR(ARIARY),51.07,null,103,2018,1,2017,4,12,31
2017-12-31,MADAGASCAR,FRANC,MADAGASCAR-FRANC,3235.6201,null,104,2018,1,2017,4,12,31
2017-12-31,MALAWI,KWACHA,MALAWI-KWACHA,731.0,null,105,2018,1,2017,4,12,31
2017-12-31,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.044,null,106,2018,1,2017,4,12,31
2017-12-31,MALI,CFA FRANC,MALI-CFA FRANC,562.33,null,107,2018,1,2017,4,12,31
2017-12-31,MALTA,EURO,MALTA-EURO,0.833,null,108,2018,1,2017,4,12,31
2017-12-31,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,null,109,2018,1,2017,4,12,31
2017-12-31,MARTINIQUE,EURO,MARTINIQUE-EURO,0.833,null,110,2018,1,2017,4,12,31
2017-12-31,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,355.0,null,111,2018,1,2017,4,12,31
2017-12-31,MAURITIUS,RUPEE,MAURITIUS-RUPEE,33.4,null,112,2018,1,2017,4,12,31
2017-12-31,MEXICO,NEW PESO,MEXICO-NEW PESO,19.704,null,113,2018,1,2017,4,12,31
2017-12-31,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,114,2018,1,2017,4,12,31
2017-12-31,MOLDOVA,LEU,MOLDOVA-LEU,17.058,null,115,2018,1,2017,4,12,31
2017-12-31,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2427.3999,null,116,2018,1,2017,4,12,31
2017-12-31,MONTENEGRO,EURO,MONTENEGRO-EURO,0.833,null,117,2018,1,2017,4,12,31
2017-12-31,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.352,null,118,2018,1,2017,4,12,31
2017-12-31,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,58.85,null,119,2018,1,2017,4,12,31
2017-12-31,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,12.316,null,120,2018,1,2017,4,12,31
2017-12-31,NEPAL,RUPEE,NEPAL-RUPEE,102.4,null,121,2018,1,2017,4,12,31
2017-12-31,NETHERLANDS,EURO,NETHERLANDS-EURO,0.833,null,123,2018,1,2017,4,12,31
2017-12-31,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,122,2018,1,2017,4,12,31
2017-12-31,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.405,null,124,2018,1,2017,4,12,31
2017-12-31,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,30.6,null,125,2018,1,2017,4,12,31
2017-12-31,NIGER,CFA FRANC,NIGER-CFA FRANC,562.33,null,126,2018,1,2017,4,12,31
2017-12-31,NIGERIA,NAIRA,NIGERIA-NAIRA,359.0,null,127,2018,1,2017,4,12,31
2017-12-31,NORWAY,KRONE,NORWAY-KRONE,8.196,null,128,2018,1,2017,4,12,31
2017-12-31,OMAN,RIAL,OMAN-RIAL,0.385,null,129,2018,1,2017,4,12,31
2017-12-31,PAKISTAN,RUPEE,PAKISTAN-RUPEE,110.4,null,130,2018,1,2017,4,12,31
2017-12-31,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,131,2018,1,2017,4,12,31
2017-12-31,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,132,2018,1,2017,4,12,31
2017-12-31,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.135,null,133,2018,1,2017,4,12,31
2017-12-31,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5574.0,null,134,2018,1,2017,4,12,31
2017-12-31,PERU,NUEVO SOL,PERU-NUEVO SOL,3.236,null,135,2018,1,2017,4,12,31
2017-12-31,PHILIPPINES,PESO,PHILIPPINES-PESO,49.849,null,136,2018,1,2017,4,12,31
2017-12-31,POLAND,ZLOTY,POLAND-ZLOTY,3.483,null,137,2018,1,2017,4,12,31
2017-12-31,PORTUGAL,EURO,PORTUGAL-EURO,0.833,null,138,2018,1,2017,4,12,31
2017-12-31,QATAR,RIYAL,QATAR-RIYAL,3.64,null,139,2018,1,2017,4,12,31
2017-12-31,ROMANIA,LEU,ROMANIA-LEU,3.88,null,140,2018,1,2017,4,12,31
2017-12-31,RUSSIA,RUBLE,RUSSIA-RUBLE,57.845,null,141,2018,1,2017,4,12,31
2017-12-31,RWANDA,FRANC,RWANDA-FRANC,855.0,null,142,2018,1,2017,4,12,31
2017-12-31,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,20597.2227,null,143,2018,1,2017,4,12,31
2017-12-31,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,null,144,2018,1,2017,4,12,31
2017-12-31,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,562.33,null,145,2018,1,2017,4,12,31
2017-12-31,SERBIA,DINAR,SERBIA-DINAR,101.33,null,146,2018,1,2017,4,12,31
2017-12-31,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.38,null,147,2018,1,2017,4,12,31
2017-12-31,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,7645.0,null,148,2018,1,2017,4,12,31
2017-12-31,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.336,null,149,2018,1,2017,4,12,31
2017-12-31,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.833,null,150,2018,1,2017,4,12,31
2017-12-31,SLOVENIA,EURO,SLOVENIA-EURO,0.833,null,151,2018,1,2017,4,12,31
2017-12-31,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.491,null,152,2018,1,2017,4,12,31
2017-12-31,SOMALI,SHILLING,SOMALI-SHILLING,575.0,null,153,2018,1,2017,4,12,31
2017-12-31,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,12.316,null,154,2018,1,2017,4,12,31
2017-12-31,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,126.0,null,155,2018,1,2017,4,12,31
2017-12-31,SPAIN,EURO,SPAIN-EURO,0.833,null,156,2018,1,2017,4,12,31
2017-12-31,SRI LANKA,RUPEE,SRI LANKA-RUPEE,153.4,null,157,2018,1,2017,4,12,31
2017-12-31,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,158,2018,1,2017,4,12,31
2017-12-31,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,9.0,null,159,2018,1,2017,4,12,31
2017-12-31,SURINAME,GUILDER,SURINAME-GUILDER,7.52,null,160,2018,1,2017,4,12,31
2017-12-31,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,12.316,null,161,2018,1,2017,4,12,31
2017-12-31,SWEDEN,KRONA,SWEDEN-KRONA,8.193,null,162,2018,1,2017,4,12,31
2017-12-31,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.975,null,163,2018,1,2017,4,12,31
2017-12-31,SYRIA,POUND,SYRIA-POUND,515.0,null,164,2018,1,2017,4,12,31
2017-12-31,TAIWAN,DOLLAR,TAIWAN-DOLLAR,29.646,null,165,2018,1,2017,4,12,31
2017-12-31,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,8.75,null,166,2018,1,2017,4,12,31
